datetime,litecoin_daily_trading_volume_usd
2020-10-29 00:00:00+00:00,3010987382.0
2020-10-30 00:00:00+00:00,2567169931.0
2020-10-31 00:00:00+00:00,2657420659.0
2020-11-01 00:00:00+00:00,2045991010.0
2020-11-02 00:00:00+00:00,3020803804.0
2020-11-03 00:00:00+00:00,2580300879.0
2020-11-04 00:00:00+00:00,3050534139.0
2020-11-05 00:00:00+00:00,3250514599.0
2020-11-06 00:00:00+00:00,4083503373.0
2020-11-07 00:00:00+00:00,4320946722.0
2020-11-08 00:00:00+00:00,2560316021.0
2020-11-09 00:00:00+00:00,2791720300.0
2020-11-10 00:00:00+00:00,2269831643.0
2020-11-11 00:00:00+00:00,2580790979.0
2020-11-12 00:00:00+00:00,2506731801.0
2020-11-13 00:00:00+00:00,4324936978.0
2020-11-14 00:00:00+00:00,2879859655.0
2020-11-15 00:00:00+00:00,2565763410.0
2020-11-16 00:00:00+00:00,5369678270.0
2020-11-17 00:00:00+00:00,5781117491.0
2020-11-18 00:00:00+00:00,6120728271.0
2020-11-19 00:00:00+00:00,6615851204.0
2020-11-20 00:00:00+00:00,6264878329.0
2020-11-21 00:00:00+00:00,6565673514.0
2020-11-22 00:00:00+00:00,6285046852.0
2020-11-23 00:00:00+00:00,7198913664.0
2020-11-24 00:00:00+00:00,7748145325.0
2020-11-25 00:00:00+00:00,6033297331.0
2020-11-26 00:00:00+00:00,8965913476.0
2020-11-27 00:00:00+00:00,5874999214.0
2020-11-28 00:00:00+00:00,4784394518.0
2020-11-29 00:00:00+00:00,5314384738.0
2020-11-30 00:00:00+00:00,6812463307.0
2020-12-01 00:00:00+00:00,9818290618.0
2020-12-02 00:00:00+00:00,7713268210.0
2020-12-03 00:00:00+00:00,6014261404.0
2020-12-04 00:00:00+00:00,5444117736.0
2020-12-05 00:00:00+00:00,4517680975.0
2020-12-06 00:00:00+00:00,3454805957.0
2020-12-07 00:00:00+00:00,4312326196.0
2020-12-08 00:00:00+00:00,4230876095.0
2020-12-09 00:00:00+00:00,4239672634.0
2020-12-10 00:00:00+00:00,3007098971.0
2020-12-11 00:00:00+00:00,3761860017.0
2020-12-12 00:00:00+00:00,2966684035.0
2020-12-13 00:00:00+00:00,3845040543.0
2020-12-14 00:00:00+00:00,3459910049.0
2020-12-15 00:00:00+00:00,3727495996.0
2020-12-16 00:00:00+00:00,6152647270.0
2020-12-17 00:00:00+00:00,11165000706.0
2020-12-18 00:00:00+00:00,10096427749.0
2020-12-19 00:00:00+00:00,9859343632.0
2020-12-20 00:00:00+00:00,8652067110.0
2020-12-21 00:00:00+00:00,9903839433.0
2020-12-22 00:00:00+00:00,10616146346.0
2020-12-23 00:00:00+00:00,12287537836.0
2020-12-24 00:00:00+00:00,10108653753.0
2020-12-25 00:00:00+00:00,11678543063.0
2020-12-26 00:00:00+00:00,12680207148.0
2020-12-27 00:00:00+00:00,14103307412.0
2020-12-28 00:00:00+00:00,10248729547.0
2020-12-29 00:00:00+00:00,9160551332.0
2020-12-30 00:00:00+00:00,8127317345.0
2020-12-31 00:00:00+00:00,6274573135.0
2021-01-01 00:00:00+00:00,7326980728.0
2021-01-02 00:00:00+00:00,10532067985.0
2021-01-03 00:00:00+00:00,15385661271.0
2021-01-04 00:00:00+00:00,13659785704.0
2021-01-05 00:00:00+00:00,10192818976.0
2021-01-06 00:00:00+00:00,10743884477.0
2021-01-07 00:00:00+00:00,13099581396.0
2021-01-08 00:00:00+00:00,14705614969.0
2021-01-09 00:00:00+00:00,11136779198.0
2021-01-10 00:00:00+00:00,12774461582.0
2021-01-11 00:00:00+00:00,17994263494.0
2021-01-12 00:00:00+00:00,11898878222.0
2021-01-13 00:00:00+00:00,8421748673.0
2021-01-14 00:00:00+00:00,8271411810.0
2021-01-15 00:00:00+00:00,8416625031.0
2021-01-16 00:00:00+00:00,7183807955.0
2021-01-17 00:00:00+00:00,6098835633.0
2021-01-18 00:00:00+00:00,6640211538.0
2021-01-19 00:00:00+00:00,9314780275.0
2021-01-20 00:00:00+00:00,9002037330.0
2021-01-21 00:00:00+00:00,8703006148.0
2021-01-22 00:00:00+00:00,8550579025.0
2021-01-23 00:00:00+00:00,5380627901.0
2021-01-24 00:00:00+00:00,4972171240.0
2021-01-25 00:00:00+00:00,6344860290.0
2021-01-26 00:00:00+00:00,5897389103.0
2021-01-27 00:00:00+00:00,6281091792.0
2021-01-28 00:00:00+00:00,5828235786.0
2021-01-29 00:00:00+00:00,8878892082.0
2021-01-30 00:00:00+00:00,6332391807.0
2021-01-31 00:00:00+00:00,4539387378.0
2021-02-01 00:00:00+00:00,5634153659.0
2021-02-02 00:00:00+00:00,7552216052.0
2021-02-03 00:00:00+00:00,8586975076.0
2021-02-04 00:00:00+00:00,7811659280.0
2021-02-05 00:00:00+00:00,7359451680.0
2021-02-06 00:00:00+00:00,8323878876.0
2021-02-07 00:00:00+00:00,6884924122.0
2021-02-08 00:00:00+00:00,8863883926.0
2021-02-09 00:00:00+00:00,10156352233.0
2021-02-10 00:00:00+00:00,12820808289.0
2021-02-11 00:00:00+00:00,9278994121.0
2021-02-12 00:00:00+00:00,10839370443.0
2021-02-13 00:00:00+00:00,16565513036.0
2021-02-14 00:00:00+00:00,12902511399.0
2021-02-15 00:00:00+00:00,13482646966.0
2021-02-16 00:00:00+00:00,12666436004.0
2021-02-17 00:00:00+00:00,13792789978.0
2021-02-18 00:00:00+00:00,7889078633.0
2021-02-19 00:00:00+00:00,7151082978.0
2021-02-20 00:00:00+00:00,8208699025.0
2021-02-21 00:00:00+00:00,6934669818.0
2021-02-22 00:00:00+00:00,9523044215.0
2021-02-23 00:00:00+00:00,10944696472.0
2021-02-24 00:00:00+00:00,7205360252.0
2021-02-25 00:00:00+00:00,7327999233.0
2021-02-26 00:00:00+00:00,7875998386.0
2021-02-27 00:00:00+00:00,4991079437.0
2021-02-28 00:00:00+00:00,5945000101.0
2021-03-01 00:00:00+00:00,4627257694.0
2021-03-02 00:00:00+00:00,5247274825.0
2021-03-03 00:00:00+00:00,6392122021.0
2021-03-04 00:00:00+00:00,5488598135.0
2021-03-05 00:00:00+00:00,4560793618.0
2021-03-06 00:00:00+00:00,3799599706.0
2021-03-07 00:00:00+00:00,3541357558.0
2021-03-08 00:00:00+00:00,4401225306.0
2021-03-09 00:00:00+00:00,5408294951.0
2021-03-10 00:00:00+00:00,6296082804.0
2021-03-11 00:00:00+00:00,4823154653.0
2021-03-12 00:00:00+00:00,8079722567.0
2021-03-13 00:00:00+00:00,6378541696.0
2021-03-14 00:00:00+00:00,4537627844.0
2021-03-15 00:00:00+00:00,6186375403.0
2021-03-16 00:00:00+00:00,5270029739.0
2021-03-17 00:00:00+00:00,4362001168.0
2021-03-18 00:00:00+00:00,3719561575.0
2021-03-19 00:00:00+00:00,2807932048.0
2021-03-20 00:00:00+00:00,2529075165.0
2021-03-21 00:00:00+00:00,2758761604.0
2021-03-22 00:00:00+00:00,3115325434.0
2021-03-23 00:00:00+00:00,3047428308.0
2021-03-24 00:00:00+00:00,4051272249.0
2021-03-25 00:00:00+00:00,3429325350.0
2021-03-26 00:00:00+00:00,3109769980.0
2021-03-27 00:00:00+00:00,2408040965.0
2021-03-28 00:00:00+00:00,2162823815.0
2021-03-29 00:00:00+00:00,3353971422.0
2021-03-30 00:00:00+00:00,3604665752.0
2021-03-31 00:00:00+00:00,3416343750.0
2021-04-01 00:00:00+00:00,3871809467.0
